# generated by zuna-rs fif_to_csv
# sfreq=256 n_channels=12 n_samples=3840
timestamp,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8
8.402343750e0,1.295273796e-5,8.942496606e-6,6.113724339e-6,1.209256243e-5,1.431790224e-5,-2.328307710e-5,1.999167580e-5,2.586114169e-5,1.060092291e-5,1.040377447e-5,-9.282751989e-7,1.944789074e-5
8.406250000e0,1.840994446e-5,1.441188306e-5,1.007050287e-5,1.759806764e-5,1.439659172e-5,-2.360880171e-5,1.777520811e-5,2.473036875e-5,6.899956588e-6,7.552538591e-6,-1.487099723e-7,1.926873483e-5
8.410156250e0,2.236232831e-5,1.955822518e-5,1.086800057e-5,2.153163769e-5,1.459146097e-5,-2.330436109e-5,1.756246456e-5,2.371635128e-5,6.001861493e-6,5.946229521e-6,1.429692588e-6,2.356649929e-5
8.414062500e0,1.807089939e-5,1.432474164e-5,1.065104880e-5,1.721913213e-5,1.426929339e-5,-2.345418034e-5,1.770800736e-5,2.729254447e-5,4.965113931e-6,1.035650803e-5,1.552758363e-6,2.188751023e-5
8.417968750e0,1.621472256e-5,1.039956260e-5,1.108941342e-5,1.160853390e-5,1.524928939e-5,-2.415564086e-5,1.866300408e-5,2.784489516e-5,6.033948921e-6,1.041788346e-5,1.852945047e-6,1.960794361e-5
8.421875000e0,2.038075399e-5,1.540708035e-5,1.176584283e-5,1.440729739e-5,1.498073561e-5,-2.419387965e-5,1.713582424e-5,2.588483403e-5,4.133533366e-6,7.693329280e-6,1.563219143e-6,1.956294000e-5
8.425781250e0,1.751201125e-5,1.854605944e-5,1.206020443e-5,2.038558523e-5,1.451308617e-5,-2.405523810e-5,1.472533950e-5,2.179437251e-5,9.581473250e-7,4.377236564e-6,-1.000259203e-6,2.110517926e-5
8.429687500e0,1.859040458e-5,1.758529106e-5,1.091000468e-5,1.957015047e-5,1.322189928e-5,-2.292923091e-5,1.266611525e-5,2.256459265e-5,-2.008436695e-6,6.464094440e-6,1.958636631e-6,2.231814142e-5
8.433593750e0,1.691684338e-5,1.198351674e-5,9.867194422e-6,1.391585101e-5,1.456926475e-5,-2.405880332e-5,1.502365285e-5,2.497059177e-5,-8.627693404e-8,7.262393865e-6,4.523402367e-6,2.089114787e-5
8.437500000e0,1.774769771e-5,1.159168369e-5,9.833385775e-6,1.495176093e-5,1.494485969e-5,-2.412456706e-5,1.700682878e-5,2.620588566e-5,1.077762363e-6,8.441627870e-6,4.989614808e-6,2.007385592e-5
8.441406250e0,2.186243546e-5,1.546686872e-5,1.219211481e-5,2.014779602e-5,1.610068284e-5,-2.504239092e-5,1.565366256e-5,2.295688500e-5,-1.294742020e-7,5.388011232e-6,4.571333193e-6,1.941206392e-5
8.445312500e0,2.328260780e-5,1.637369860e-5,1.328002054e-5,2.112082620e-5,1.640005394e-5,-2.555604442e-5,1.624202923e-5,1.977973443e-5,3.199108107e-7,1.130902589e-7,5.053831956e-6,2.214015331e-5
8.449218750e0,2.683281855e-5,1.507981597e-5,1.113534745e-5,1.734644684e-5,1.524016807e-5,-2.417668475e-5,1.761656131e-5,2.335920726e-5,3.493903478e-6,6.132931503e-6,1.107473872e-5,2.107676664e-5
8.453125000e0,2.926064008e-5,1.611819971e-5,1.082095878e-5,1.484576387e-5,1.516568318e-5,-2.449031672e-5,1.894951674e-5,2.392351780e-5,6.203949397e-6,5.204340596e-6,1.574239832e-5,1.956011511e-5
8.457031250e0,2.692211456e-5,1.493951277e-5,1.087644523e-5,1.876534407e-5,1.552432150e-5,-2.464891440e-5,2.044638495e-5,2.160556687e-5,9.189385310e-6,5.489100204e-6,1.289068405e-5,1.790308488e-5
8.460937500e0,3.146721792e-5,2.083510662e-5,1.088517911e-5,2.235412830e-5,1.775842247e-5,-2.706363921e-5,2.161564043e-5,1.783921107e-5,1.163320576e-5,3.173721780e-6,1.654775224e-5,2.157492054e-5
8.464843750e0,2.710833905e-5,1.709724165e-5,1.026253994e-5,1.741682718e-5,1.812940536e-5,-2.691842928e-5,2.325198329e-5,1.969651385e-5,1.414030430e-5,5.229992439e-6,1.646439523e-5,2.053024764e-5
8.468750000e0,1.975559644e-5,1.156219605e-5,8.073125173e-6,1.285513554e-5,1.655643428e-5,-2.559423956e-5,2.301231871e-5,2.083945947e-5,1.400884958e-5,5.428269105e-6,1.391054320e-5,2.220406896e-5
8.472656250e0,2.448215673e-5,2.144217615e-5,9.325496649e-6,1.839481774e-5,1.509699359e-5,-2.430695895e-5,1.997583968e-5,1.880814671e-5,9.018843230e-6,2.914699735e-6,1.190287185e-5,2.590342228e-5
8.476562500e0,2.687040978e-5,2.383144783e-5,1.057825284e-5,2.164020407e-5,1.665042146e-5,-2.585775110e-5,2.094888805e-5,1.592776607e-5,1.025044821e-5,2.033212468e-6,1.088060162e-5,2.752976434e-5
8.480468750e0,2.954037154e-5,2.346678411e-5,1.014659756e-5,2.285182381e-5,1.726046867e-5,-2.623023465e-5,1.987249379e-5,1.509828144e-5,7.331465895e-6,1.585504883e-8,1.031005559e-5,2.995879368e-5
8.484375000e0,2.623402179e-5,1.805769716e-5,7.486076811e-6,1.724479625e-5,1.624598553e-5,-2.575654253e-5,1.894756679e-5,1.895561218e-5,7.121931048e-6,2.424338618e-6,9.663467608e-6,2.747512735e-5
8.488281250e0,2.425863931e-5,1.749994044e-5,6.570770438e-6,1.659294867e-5,1.535208139e-5,-2.469160790e-5,1.916152905e-5,2.141009099e-5,6.157002190e-6,4.238631846e-6,1.005644754e-5,2.473808308e-5
8.492187500e0,2.805197983e-5,2.372570088e-5,9.414238775e-6,2.292051067e-5,1.481759682e-5,-2.362549640e-5,1.881512435e-5,2.216768735e-5,8.341548892e-6,7.376938811e-6,9.703323485e-6,2.871785000e-5
8.496093750e0,3.330656909e-5,2.533935003e-5,1.155792506e-5,2.166056402e-5,1.587324550e-5,-2.548801058e-5,2.117880467e-5,2.165447586e-5,1.202750536e-5,8.413096111e-6,1.412197889e-5,2.945444612e-5
8.500000000e0,3.156818275e-5,2.226998731e-5,9.868078450e-6,1.501652878e-5,1.816529402e-5,-2.745176607e-5,2.657016194e-5,2.477296403e-5,1.797353070e-5,1.225872256e-5,1.711174627e-5,2.824759031e-5
8.503906250e0,3.119901521e-5,2.258482527e-5,9.420311471e-6,1.338926540e-5,1.764468107e-5,-2.691145528e-5,2.765105819e-5,2.786351797e-5,1.846721898e-5,1.257463191e-5,1.713208985e-5,2.629272240e-5
8.507812500e0,2.995961404e-5,2.642794971e-5,1.019044521e-5,1.836983211e-5,1.788494410e-5,-2.744375888e-5,2.678836063e-5,2.342356311e-5,1.772785799e-5,7.997040484e-6,1.437562605e-5,2.889650750e-5
8.511718750e0,3.055363413e-5,2.726400817e-5,8.895218343e-6,1.704866918e-5,2.040087384e-5,-2.942222454e-5,3.181453940e-5,2.407256397e-5,2.359989958e-5,1.263768991e-5,1.675209387e-5,2.644818414e-5
8.515625000e0,3.117350570e-5,2.001205758e-5,9.993969798e-6,1.106617583e-5,2.181930722e-5,-3.092227416e-5,3.394256055e-5,2.632147152e-5,2.679975478e-5,1.834859540e-5,1.952196544e-5,2.329196468e-5
8.519531250e0,3.209169881e-5,1.678370973e-5,1.194599281e-5,6.546579698e-6,2.262999078e-5,-3.192793156e-5,3.514870332e-5,2.529728408e-5,2.708991269e-5,1.633488137e-5,2.443271296e-5,2.023322486e-5
8.523437500e0,3.699343506e-5,2.458318158e-5,1.512561175e-5,1.416264786e-5,2.161916018e-5,-3.106236545e-5,3.390539132e-5,2.540851892e-5,2.732790927e-5,1.877922841e-5,2.611910713e-5,2.153376772e-5
8.527343750e0,4.221437848e-5,2.807819692e-5,1.730844087e-5,1.842544225e-5,2.109249363e-5,-3.060386734e-5,3.536953227e-5,2.708979082e-5,3.375881352e-5,2.216310895e-5,2.581939771e-5,2.436917384e-5
8.531250000e0,3.902501703e-5,2.540504283e-5,1.470062307e-5,1.563271144e-5,2.051587398e-5,-2.989506174e-5,3.509555245e-5,2.820663394e-5,3.376028326e-5,2.397903700e-5,2.613796278e-5,2.467045306e-5
8.535156250e0,3.277790165e-5,2.269992547e-5,1.133431124e-5,1.113618782e-5,2.135142495e-5,-3.088366066e-5,3.472798562e-5,2.813938045e-5,2.978608791e-5,2.237585613e-5,2.402079372e-5,2.326090180e-5
8.539062500e0,3.630840365e-5,2.529316407e-5,1.371716371e-5,1.455631536e-5,2.179843978e-5,-3.101174298e-5,3.377747635e-5,2.615754784e-5,2.613833385e-5,1.875130511e-5,2.345503162e-5,2.188106919e-5
8.542968750e0,3.804458174e-5,2.715529808e-5,1.543136023e-5,1.758261351e-5,2.230092650e-5,-3.175012171e-5,3.438842759e-5,2.473587301e-5,2.843131915e-5,1.928743586e-5,2.181561285e-5,2.221612522e-5
8.546875000e0,3.560477126e-5,2.630365088e-5,1.258998236e-5,1.359362341e-5,2.177085298e-5,-3.152047793e-5,3.436194311e-5,2.740971468e-5,2.941986895e-5,2.324714660e-5,2.199347364e-5,2.153306013e-5
8.550781250e0,2.914284960e-5,1.711394725e-5,8.287662240e-6,4.787581020e-6,2.133352609e-5,-3.072275649e-5,3.549360918e-5,3.056151763e-5,2.996003059e-5,2.457158735e-5,1.998284097e-5,1.763569344e-5
8.554687500e0,2.752196815e-5,2.026362381e-5,9.199173292e-6,8.988731679e-6,2.054166725e-5,-2.980132740e-5,3.166078022e-5,2.785880679e-5,2.132568625e-5,1.988043368e-5,1.773173062e-5,1.873715155e-5
8.558593750e0,3.222639862e-5,2.412573667e-5,1.120745947e-5,1.496559526e-5,2.176491034e-5,-3.099143942e-5,2.982907063e-5,2.263007809e-5,2.137176853e-5,1.833636088e-5,1.586682993e-5,2.096628668e-5
8.562500000e0,3.496542922e-5,2.422291618e-5,1.688492011e-5,1.571045323e-5,2.217469410e-5,-3.157067476e-5,3.023596582e-5,2.267179298e-5,2.347050759e-5,1.863453326e-5,1.773865006e-5,2.176420094e-5
8.566406250e0,3.447055133e-5,2.390209193e-5,1.671119207e-5,1.303562021e-5,2.061432861e-5,-2.986989966e-5,3.024039688e-5,2.455399044e-5,2.376992961e-5,1.792411058e-5,1.647065073e-5,2.282601054e-5
8.570312500e0,3.224869943e-5,1.760443956e-5,1.444398185e-5,9.882557606e-6,2.140457946e-5,-3.087326695e-5,3.089293750e-5,2.412880167e-5,2.252831291e-5,1.533470277e-5,1.567218351e-5,1.643496944e-5
8.574218750e0,3.448714779e-5,2.125501305e-5,1.671784048e-5,1.410017558e-5,2.307550130e-5,-3.202492735e-5,3.495581404e-5,2.151492481e-5,2.743967161e-5,1.694081038e-5,1.689846613e-5,1.529797555e-5
8.578125000e0,3.590914639e-5,2.634539305e-5,1.660823000e-5,1.806190630e-5,2.321728971e-5,-3.242572348e-5,3.523767009e-5,1.754851473e-5,2.986027721e-5,1.276174862e-5,1.831468035e-5,1.973075632e-5
8.582031250e0,3.440782166e-5,2.351397961e-5,1.414033613e-5,1.199440158e-5,2.424625927e-5,-3.331102198e-5,3.618721894e-5,1.739497020e-5,3.112325794e-5,1.098748362e-5,1.948816134e-5,1.894450361e-5
8.585937500e0,3.293682312e-5,2.143000711e-5,1.245781368e-5,6.524115634e-6,2.516092718e-5,-3.450201257e-5,3.855276009e-5,1.850663466e-5,3.433345046e-5,1.268575124e-5,2.087660869e-5,1.426443578e-5
8.589843750e0,3.757632658e-5,2.658811718e-5,1.524466825e-5,1.254945346e-5,2.437947114e-5,-3.359338734e-5,3.720543828e-5,1.811677612e-5,3.431536970e-5,1.450424770e-5,2.105402928e-5,1.985117706e-5
8.593750000e0,4.268087287e-5,3.266008935e-5,1.923449236e-5,1.780896855e-5,2.499914262e-5,-3.439145439e-5,3.631350774e-5,1.481497929e-5,3.524031490e-5,1.271604742e-5,2.196239802e-5,2.468992170e-5
8.597656250e0,4.009093027e-5,2.918605423e-5,1.758580402e-5,1.370338578e-5,2.517810208e-5,-3.433632082e-5,3.773607386e-5,1.726054870e-5,3.915801426e-5,1.700641951e-5,2.252143167e-5,2.446586768e-5
8.601562500e0,3.688144352e-5,2.311497519e-5,1.532983697e-5,6.654996014e-6,2.351069452e-5,-3.285511775e-5,3.689179357e-5,2.189739280e-5,3.700419984e-5,2.047182716e-5,2.167280581e-5,2.165075784e-5
8.605468750e0,3.679973815e-5,2.584421964e-5,1.600671203e-5,8.627385796e-6,2.428394691e-5,-3.372022547e-5,3.621697761e-5,2.343631422e-5,3.683728573e-5,2.299176231e-5,2.010152639e-5,2.040065010e-5
8.609375000e0,4.288416676e-5,2.862541260e-5,1.694921048e-5,1.232339491e-5,2.500381743e-5,-3.426993862e-5,3.762571941e-5,2.056290577e-5,3.970335820e-5,2.232896077e-5,2.265063813e-5,1.999168126e-5
8.613281250e0,4.262377843e-5,2.787848825e-5,2.070184928e-5,1.172077373e-5,2.608272007e-5,-3.533598647e-5,3.805432425e-5,1.990990313e-5,3.926773206e-5,2.049965769e-5,2.332374788e-5,1.951463855e-5
8.617187500e0,4.045803144e-5,1.990898090e-5,1.872347093e-5,6.154362381e-6,2.395281808e-5,-3.297888907e-5,3.699644367e-5,2.349015631e-5,3.713132901e-5,2.013497215e-5,2.239065361e-5,1.681630056e-5
8.621093750e0,3.795876910e-5,2.145842700e-5,1.658311157e-5,7.690662642e-6,2.182763637e-5,-3.111595288e-5,3.510399620e-5,2.521417082e-5,3.582759018e-5,2.547431723e-5,1.925127981e-5,1.760649320e-5
8.625000000e0,3.987985838e-5,3.008346721e-5,1.762496868e-5,1.442692064e-5,2.189900079e-5,-3.126998490e-5,3.267044303e-5,2.279069668e-5,3.248224675e-5,2.491183477e-5,1.696149047e-5,2.383024730e-5
8.628906250e0,4.105277549e-5,3.277176438e-5,1.738353421e-5,1.559308112e-5,2.312589640e-5,-3.181585271e-5,3.372424180e-5,2.297319043e-5,3.421073416e-5,2.824108560e-5,1.928586789e-5,2.621384738e-5
8.632812500e0,3.917059439e-5,2.822729948e-5,1.512380913e-5,1.076808712e-5,2.249903082e-5,-3.145584196e-5,3.407255645e-5,2.674707684e-5,3.523392661e-5,3.187123366e-5,2.230027530e-5,2.700378354e-5
8.636718750e0,4.208657629e-5,2.892605335e-5,1.502627947e-5,1.071128554e-5,2.120610588e-5,-3.070057210e-5,3.327317609e-5,2.802995004e-5,3.391592691e-5,3.229851063e-5,2.501049494e-5,2.736290480e-5
8.640625000e0,4.611414988e-5,3.473270408e-5,1.679993875e-5,1.858031465e-5,1.886333848e-5,-2.763844896e-5,2.922931708e-5,2.703042446e-5,3.010837281e-5,3.109026147e-5,2.185469020e-5,3.161409040e-5
8.644531250e0,4.522954259e-5,3.393263614e-5,1.766345486e-5,2.110346213e-5,1.856689596e-5,-2.775409848e-5,2.713413960e-5,2.458241397e-5,2.793977910e-5,2.882575245e-5,2.107470937e-5,3.061181269e-5
8.648437500e0,4.465036182e-5,3.095137072e-5,1.886164864e-5,1.666179560e-5,1.927467383e-5,-2.874848724e-5,2.743690493e-5,2.390891677e-5,2.770948413e-5,2.799561116e-5,2.387500717e-5,2.640542880e-5
8.652343750e0,4.263560913e-5,3.134574217e-5,1.809176865e-5,1.389180943e-5,1.917506052e-5,-2.846346797e-5,2.712388232e-5,2.515953202e-5,2.816628876e-5,2.771532672e-5,2.622550892e-5,2.715364826e-5
8.656250000e0,4.683297811e-5,3.836691030e-5,1.533985778e-5,1.971556230e-5,1.785591667e-5,-2.700239929e-5,2.511837010e-5,2.497255446e-5,2.660752580e-5,2.847976975e-5,2.435336501e-5,3.330485197e-5
8.660156250e0,4.707511107e-5,3.702265894e-5,1.758929830e-5,2.195162779e-5,1.746816633e-5,-2.675669384e-5,2.437782314e-5,2.510506238e-5,2.529034828e-5,2.978500743e-5,2.068928006e-5,3.383811418e-5
8.664062500e0,4.451570931e-5,3.333844506e-5,1.925107244e-5,1.794527998e-5,1.864209116e-5,-2.790070539e-5,2.715045594e-5,2.471268272e-5,2.806936754e-5,2.826551645e-5,2.064489126e-5,3.194465535e-5
8.667968750e0,4.082347004e-5,2.849600241e-5,1.596790571e-5,1.327540758e-5,1.807124863e-5,-2.706577470e-5,2.823043360e-5,2.557669904e-5,2.758730625e-5,2.620975283e-5,2.156191294e-5,2.895737816e-5
8.671875000e0,4.251053178e-5,3.369004480e-5,1.823864659e-5,1.740902917e-5,1.859036456e-5,-2.758407572e-5,2.781254625e-5,2.300350570e-5,2.632786527e-5,2.368771675e-5,2.076308010e-5,3.098439265e-5
8.675781250e0,4.594441998e-5,3.613983426e-5,2.166100603e-5,2.194006629e-5,1.955661719e-5,-2.855589446e-5,2.579162538e-5,1.713598976e-5,2.403694089e-5,1.679943125e-5,2.322922774e-5,3.073161861e-5
8.679687500e0,4.279600398e-5,3.412579463e-5,1.988026088e-5,2.180889351e-5,1.892007458e-5,-2.778933776e-5,2.409947774e-5,1.648030593e-5,2.051866068e-5,1.416935720e-5,2.308736839e-5,3.299478340e-5
8.683593750e0,4.385489956e-5,3.167977411e-5,1.671682548e-5,1.681481444e-5,1.818685269e-5,-2.690387191e-5,2.296380444e-5,1.875726957e-5,1.832680027e-5,1.241768587e-5,2.130096073e-5,3.093088890e-5
8.687500000e0,4.343884211e-5,3.133247083e-5,1.504331885e-5,1.625918412e-5,1.756958773e-5,-2.657795631e-5,2.287416828e-5,1.880698619e-5,1.672611324e-5,1.180709842e-5,1.933640306e-5,2.849875455e-5
8.691406250e0,4.648993854e-5,3.472166281e-5,1.781054561e-5,2.114520794e-5,1.755183075e-5,-2.696949741e-5,2.401303573e-5,1.763868931e-5,1.820939178e-5,1.247255113e-5,1.955262996e-5,3.015657421e-5
8.695312500e0,4.372348485e-5,3.227407069e-5,1.731338853e-5,2.069830589e-5,1.873608562e-5,-2.818144640e-5,2.616820166e-5,1.623028038e-5,2.046648115e-5,9.407342077e-6,1.807050285e-5,2.852144462e-5
8.699218750e0,3.674670006e-5,2.698906428e-5,1.133671412e-5,1.565193816e-5,1.708924538e-5,-2.608026443e-5,2.441076504e-5,1.942850395e-5,1.741048982e-5,8.999483725e-6,1.451511253e-5,2.701680751e-5
8.703125000e0,3.580572593e-5,2.309353840e-5,1.009401240e-5,1.122541016e-5,1.768885886e-5,-2.710829540e-5,2.451099681e-5,2.140190918e-5,1.393990988e-5,1.077415436e-5,1.486079145e-5,2.353698983e-5
8.707031250e0,4.026192619e-5,2.864316957e-5,1.289168449e-5,1.671259815e-5,1.987469295e-5,-2.915929872e-5,2.604323709e-5,1.905293902e-5,1.507753495e-5,1.220059130e-5,1.662396789e-5,2.134404349e-5
8.710937500e0,4.260938294e-5,3.087448204e-5,1.476218313e-5,1.782982326e-5,2.078791840e-5,-3.006911356e-5,2.778924318e-5,1.822675404e-5,1.954545405e-5,1.485373014e-5,1.768287075e-5,2.462535485e-5
8.714843750e0,4.103739411e-5,2.771971049e-5,1.503688600e-5,1.183164568e-5,2.144649989e-5,-3.070003731e-5,2.996168223e-5,1.907892874e-5,2.282858986e-5,1.365675689e-5,1.862618774e-5,2.216450775e-5
8.718750000e0,3.664890755e-5,2.367972411e-5,9.409913218e-6,7.937956070e-6,1.981286732e-5,-2.889540337e-5,3.028758692e-5,2.218073860e-5,2.268271237e-5,1.452655579e-5,1.706065814e-5,2.271320409e-5
8.722656250e0,3.841013313e-5,2.899954961e-5,1.066335517e-5,1.358180816e-5,1.852637433e-5,-2.786148252e-5,3.021268094e-5,2.363133353e-5,2.501033123e-5,1.706565490e-5,1.510927177e-5,2.509836122e-5
8.726562500e0,4.043123772e-5,3.112120976e-5,1.130564760e-5,1.889625310e-5,1.942546442e-5,-2.833084181e-5,3.224301690e-5,2.268189382e-5,3.029741129e-5,2.225864046e-5,1.518010595e-5,2.800300899e-5
8.730468750e0,3.809132249e-5,3.105959331e-5,8.742692444e-6,1.802314364e-5,1.958388566e-5,-2.914527795e-5,3.505490895e-5,2.116249016e-5,3.598632247e-5,2.344316090e-5,1.287517989e-5,3.139399996e-5
8.734375000e0,3.408170596e-5,2.625029083e-5,6.550115813e-6,1.104139210e-5,2.053112985e-5,-2.981315811e-5,3.722873953e-5,2.180489537e-5,3.923634358e-5,2.330098505e-5,1.343912936e-5,2.527903962e-5
8.738281250e0,3.778887913e-5,2.886651419e-5,1.141707617e-5,1.225715187e-5,2.176650560e-5,-3.096638102e-5,3.935563291e-5,2.242859227e-5,4.247948527e-5,2.632482392e-5,1.341810548e-5,2.204708835e-5
8.742187500e0,4.550667290e-5,3.551172995e-5,1.650854392e-5,1.926588629e-5,2.263239367e-5,-3.177538019e-5,3.935749555e-5,1.760859232e-5,4.349543451e-5,2.071587369e-5,1.592306762e-5,2.380430305e-5
8.746093750e0,4.329681906e-5,3.410810677e-5,1.387350494e-5,1.916905603e-5,2.237824083e-5,-3.123160786e-5,3.744244532e-5,1.668426376e-5,4.100564183e-5,1.989908196e-5,1.272842110e-5,2.508150101e-5
8.750000000e0,3.558663229e-5,2.797800698e-5,7.575182735e-6,1.243626321e-5,1.991749559e-5,-2.874974780e-5,3.623311204e-5,2.332495387e-5,3.950318933e-5,2.534981468e-5,1.082727158e-5,2.354666503e-5
8.753906250e0,3.462978930e-5,2.820681038e-5,7.723192539e-6,1.139658980e-5,2.002330257e-5,-2.913658500e-5,3.702829417e-5,2.615685480e-5,4.013338548e-5,3.044605182e-5,1.238304230e-5,2.456242873e-5
8.757812500e0,4.009514305e-5,3.382358773e-5,1.087727287e-5,1.755109224e-5,2.190575105e-5,-3.114780338e-5,3.760968684e-5,2.269830838e-5,4.340412852e-5,3.054955960e-5,1.308776336e-5,2.644497363e-5
8.761718750e0,4.335190533e-5,3.560564801e-5,1.053992764e-5,1.811520815e-5,2.233441592e-5,-3.157786705e-5,3.744893547e-5,2.217717156e-5,4.291916775e-5,2.976217729e-5,1.394943865e-5,2.938457510e-5
8.765625000e0,3.721497706e-5,3.139816909e-5,1.064020307e-5,1.306759805e-5,2.226563083e-5,-3.153107536e-5,3.784331420e-5,2.368567766e-5,4.276094842e-5,2.896983278e-5,1.228172459e-5,2.726935054e-5
8.769531250e0,3.453117824e-5,2.831844904e-5,9.146401680e-6,1.154795336e-5,2.054198376e-5,-2.946017958e-5,3.670168007e-5,2.524269985e-5,4.130597517e-5,2.855946150e-5,1.023067944e-5,2.694529940e-5
8.773437500e0,3.808973997e-5,3.438016938e-5,1.257535041e-5,1.860842531e-5,2.021729233e-5,-2.906060763e-5,3.516972356e-5,2.289801523e-5,3.691275560e-5,2.372357812e-5,1.118515866e-5,2.742842298e-5
8.777343750e0,4.046371032e-5,3.569397813e-5,1.490125578e-5,2.185036101e-5,2.076394048e-5,-2.994048918e-5,3.358988397e-5,1.858722135e-5,3.225670298e-5,1.640494338e-5,1.144098951e-5,2.841593960e-5
8.781250000e0,4.105778498e-5,3.217166523e-5,1.220595550e-5,1.920202340e-5,1.930717190e-5,-2.849570410e-5,3.258978541e-5,1.941651681e-5,3.169430420e-5,1.604924364e-5,1.040449297e-5,2.811221930e-5
8.785156250e0,3.941251998e-5,2.852424041e-5,9.260998922e-6,1.498308120e-5,1.899129711e-5,-2.810800288e-5,3.308181113e-5,2.194179797e-5,3.113236744e-5,1.587669976e-5,1.143068766e-5,2.598890751e-5
8.789062500e0,4.248749974e-5,3.104904681e-5,9.872574083e-6,1.765207344e-5,1.919439273e-5,-2.824174953e-5,3.385671516e-5,2.125624087e-5,3.354987348e-5,1.659442933e-5,1.118765249e-5,2.514079461e-5
8.792968750e0,4.298505519e-5,3.570113040e-5,1.231199531e-5,2.312151082e-5,1.933722706e-5,-2.844528535e-5,3.304989878e-5,1.773901204e-5,3.252119495e-5,1.426803101e-5,8.748934306e-6,3.169057527e-5
8.796875000e0,3.816198296e-5,3.241824015e-5,1.010235155e-5,2.043907989e-5,1.928935853e-5,-2.833195322e-5,3.331538392e-5,1.706364128e-5,3.205006578e-5,1.295222592e-5,6.595972536e-6,2.757766742e-5
8.800781250e0,3.374223161e-5,2.916124140e-5,6.453330116e-6,1.569778215e-5,1.795123899e-5,-2.742329343e-5,3.070726234e-5,1.807463741e-5,2.623049113e-5,9.135317669e-6,3.940537681e-6,2.719410077e-5
8.804687500e0,3.726370414e-5,3.267794455e-5,9.107410733e-6,1.837995842e-5,1.869014523e-5,-2.776113615e-5,2.967019827e-5,1.645756129e-5,2.482872696e-5,5.289382443e-6,3.739120757e-6,2.923738248e-5
8.808593750e0,4.040135900e-5,3.650602594e-5,1.249238085e-5,2.472717824e-5,1.980224988e-5,-2.916271842e-5,2.998228592e-5,1.159408203e-5,2.592206147e-5,1.932409077e-6,4.584352610e-6,3.012738489e-5
8.812500000e0,3.991046833e-5,3.478007056e-5,1.014179998e-5,2.406576823e-5,2.042660526e-5,-2.958485857e-5,2.957261859e-5,1.049392449e-5,2.612137723e-5,-2.565243449e-6,6.417425539e-6,2.914101606e-5
8.816406250e0,3.446926348e-5,2.833359758e-5,6.868072887e-6,1.619137220e-5,1.955974403e-5,-2.874915663e-5,3.049194311e-5,1.564264312e-5,2.684623178e-5,2.006405794e-6,5.964514003e-6,2.438077536e-5
8.820312500e0,3.679698420e-5,2.903542554e-5,1.286702718e-5,1.485929079e-5,2.085275628e-5,-2.979883720e-5,3.131838093e-5,1.613995664e-5,2.487368147e-5,3.042073899e-7,8.115306628e-6,2.314832273e-5
8.824218750e0,3.903199104e-5,3.274122719e-5,1.551633977e-5,2.051191041e-5,2.103715815e-5,-2.992905684e-5,3.151993951e-5,1.370189420e-5,2.364769352e-5,-2.442480991e-6,6.448384738e-6,2.260728979e-5
8.828125000e0,4.136912321e-5,3.372252104e-5,1.559491284e-5,2.277002750e-5,2.180285992e-5,-3.057130743e-5,2.901690823e-5,8.729568435e-6,1.905327736e-5,-9.347047126e-6,5.305116247e-6,2.643230982e-5
8.832031250e0,3.716214269e-5,3.013479909e-5,1.029978102e-5,1.959419933e-5,2.049766590e-5,-2.949656118e-5,2.730081178e-5,8.871337741e-6,1.721302760e-5,-1.018586590e-5,2.745347274e-6,2.803036296e-5
8.835937500e0,3.567720341e-5,2.883417073e-5,7.259970062e-6,1.727319068e-5,1.928456368e-5,-2.821074850e-5,2.667845911e-5,1.232571412e-5,1.591642467e-5,-8.009373232e-6,3.764037046e-6,2.723318721e-5
8.839843750e0,3.636103793e-5,3.322718476e-5,1.031813463e-5,2.222517105e-5,1.968868492e-5,-2.893115925e-5,2.509207843e-5,8.373254786e-6,1.427596271e-5,-1.041982432e-5,1.902812073e-6,2.676861914e-5
8.843750000e0,3.651946463e-5,3.282139733e-5,1.133270962e-5,2.502724783e-5,2.040171603e-5,-2.959480662e-5,2.706735540e-5,5.839015557e-6,1.940414222e-5,-8.640824490e-6,3.804312200e-6,2.988552660e-5
8.847656250e0,3.974575156e-5,3.427429328e-5,1.106273794e-5,2.431201756e-5,1.896844333e-5,-2.803446114e-5,2.496273555e-5,7.530479706e-6,1.837937816e-5,-6.855716947e-6,6.875442523e-6,3.235130134e-5
8.851562500e0,4.122453538e-5,3.163010479e-5,1.166060883e-5,1.924223216e-5,1.830235487e-5,-2.727986976e-5,2.448667328e-5,1.106355467e-5,1.555560448e-5,-5.992350452e-6,8.503621757e-6,3.042679600e-5
8.855468750e0,4.062020525e-5,3.331070548e-5,1.056619112e-5,2.224314267e-5,1.722295747e-5,-2.642558684e-5,2.232386942e-5,1.128377244e-5,1.097699169e-5,-7.809691851e-6,5.465901268e-6,2.923176180e-5
8.859375000e0,4.325724149e-5,3.638008639e-5,1.065446486e-5,2.633037184e-5,1.797124969e-5,-2.714572838e-5,2.204189695e-5,8.799774150e-6,1.145142232e-5,-8.415651791e-6,4.543287105e-6,3.129203833e-5
